,Company,Description,Link
634,怡東人事顧問股份有限公司,怡東集團 (Carewell Group) 專為世界五百大企業及中、大型公司提供人力資源顧問服務，我們秉持「分享成功的祕密We Share the Secret of Success」之經營使命，引進國內外精深管理新知，配合企業發展策略，提供人才評鑑及發展、人力資源開發、人資制度與勞動法令諮詢...,https://www.cakeresume.com/companies/carewell-134992
635,CHELPIS,#teamwork #blockchain #crypto #enterprise-software CHELPIS 是前瞻軟體開發公司，開發多款企業應用。 公司核心技術為密碼��、區塊鏈技術、物聯網、Mobile技術發展各式應用產品。 團隊內成員有多項軟硬體產品開發經驗，熟知有效率的開發與國...,https://www.cakeresume.com/companies/chelpis
636,SparkAmplify ,SparkAmplify團隊的基本服務是一個以 Machine Learning 的技術進行大數據分析的全球市場行銷 SaaS (Software as a Service) 平台，提供分析資料的技術以利公司為新產品打造精準的海外網路社群行銷 (Influencer Marketing) 和媒...,https://www.cakeresume.com/companies/sparkamplify
637,CUPETIT卡柏蒂．原創層股份有限公司,你有想法、有熱情與強大的執行力卻沒有發揮的舞台？想加入新創團隊卻對搖擺不定的未來感到不安？你敢大聲說：「我是人才，我擁有開創型思維，我勇於挑戰、無懼壓力，我樂於階梯式成長嗎？」如果是，那我們相信你在CUPETIT卡柏蒂能成就的，將比你以為的多更多！ 為什麼？因為CUPETIT在穩定成長的同時，...,https://www.cakeresume.com/companies/cupetit
638,中佑資訊,中佑集團成立於1999年，為國內具代表地位的遊戲軟體系統開發商， 致力於開發線上遊戲軟體並提供系統整合平台服務，數十年來穩健的經營成功將產品行銷至亞洲各地，除了開發自有品牌旗下更同時擁有關係企業凡谷興業。專業的遊戲研發及設計團隊為後盾，追求最佳品質不間斷的研發創新技術 ，逐步建構亞洲最大網路娛...,https://www.cakeresume.com/companies/chungyogroup
639,CRUISYS 巡辰股份有限公司,Cruisys (巡辰股份有限公司) 是一家專注為汽車產業（包括汽車銷售、售後服務與汽車金融客戶）提供數位應用整合及服務轉型解決方案的新創公司，以協助車廠客戶提供車主更極致及完善之客戶體驗，並提高車主對於品牌之忠誠度、活躍度及黏著度，目前合作的客戶包括各大主力廠牌。 我們目前正積極尋求合適的工...,https://www.cakeresume.com/companies/cruisys
640,奧特圖股份有限公司,"團隊經常在思考甚麼樣的問題會影響企業的”數據思維”。我們一致認為是極為重要的”數據破碎”和”數據持續驅動”。這算是所有企業數據問題中最大的，也最需要被解決的問題。事實上，企業必須找到一些""保持數據自動運作的手段""。 如果要達成這個目標，真正具有數據持續運作的平台必須因而問世。這代表要把它做的讓...",https://www.cakeresume.com/companies/orderly
641,精英人力資源股份有限公司,IMC精英集團致力於滿足人力資源服務產業的動態平衡，為人才規劃生涯各階段最適宜的發展舞台，為企業提供合適人才更同時兼顧時效性與質/量的要求。業務集中於大中華地區，涵蓋台北、新竹、台中、台南、高雄、上海、北京、天津...等地，協助人才找工作；提供企業求才、委外服務、人才移動力、專家派遣、居家照顧...,https://www.cakeresume.com/companies/imc
642,APPX時賦科技有限公司,時賦科技團隊創立於民國103年 從事電腦軟體服務業，執行過許多大大小小專案，擁有豐富的專案實戰經驗。 因而累積了許多 domain knowledge，以及不同領域的合作夥伴。 我們一直秉持著『實事求是，精益求精』的信念，暨而追求企業永續經營成長。 透過豐富的接案經驗，搭配經營團隊的背景， 我...,https://www.cakeresume.com/companies/appx
643,Rinse Design,我們是一間專注在打造數位產品的設計公司，擅長把一個簡單的點子變成令人喜愛的產品。順帶一提，我們是一個全遠端公司，從面試到離職，都可以不用進辦公室。（誤,https://www.cakeresume.com/companies/rinse-design
644,今網資訊科技股份有限公司,"深耕社區大樓 X 為客戶創造美好 X 以人為本服務為核心 ．今網寬頻(KINGNET) 深耕20年以上的服務經驗，超過5,000棟社區口碑，台灣最大的「社區寬頻網路」服務公司！ 提供高速光纖上網，擁有國家核可二類電信執照，為工業局核准之「重要科技事業」； 服務據點台北、汐止、桃園、新竹、台中、...",https://www.cakeresume.com/companies/kingnetsmart-tw-top1-kingnet-net
645,PEBBO eXperience Design,"We are an insight-driven, creativity enabled eXperience Design company. We help businesses solve complex problems, improve customer/user experience...",https://www.cakeresume.com/companies/pebbo
646,Origami Labs,"Company Overview Origami Labs is the maker of the OFLO System, a communication solution that empowers frontline staff with the power of computing, ...",https://www.cakeresume.com/companies/origami-labs
647,ANIWARE Company Limited ,ANIWARE 是一間專注於寵物健康數據分析的AI公司，我們的使命是透過數據分析服務，為獸醫師、寵物與飼主帶來更好的生活，革新寵物健康領域。 CardioBird 是提供給獸醫師的「快速心臟檢測平台」，協助獸醫師用最少的時間與成本，替寵物完成專科等級的心臟檢測（詳情請見 www.aniware...,https://www.cakeresume.com/companies/aniware
648,D-Link_友訊科技股份有限公司,友訊科技成立於 1986年，最早英文名為Datex Systems。Datex源自「Data exchange」(資料交換)，藉此強調網路技術的最初目的，而隨著世界的演進，Datex網通產品提供的將不再只是資料傳輸的功能，網路正逐漸成為將人與人連結在一起的一種方式。因此，D-Link品牌名稱結...,https://www.cakeresume.com/companies/d-link
649,Hard Core Technology,【 公司介紹 】 我們是一個B2B的SaaS (Software-as-a-Service)新創團隊，成立於2014年底。提供美國進出口貨物承攬公司 (Freight Forwarder & NVOCC)所使用之貨物運輸管理(FreightManagement)的SaaS服務，處理客戶包括海空...,https://www.cakeresume.com/companies/hard-core-technology
650,1111高階獵頭顧問中心,1111高階獵頭顧問中心為1111人力銀行之高階獵頭事業群 瞄準國際化高階人才需求激增，高階獵頭部事業群提供技術型、整合型、決策型等多元化人才，在台深耕多年為廣大廠商與各界高階專業人才提供雙向、精緻的人才顧問服務。如有中高階職位或專業技能徵才、求職需求歡迎與我們連繫。諮詢專線：02-2767-...,https://www.cakeresume.com/companies/1111headhunt
651,GaiGaiTW,"GaiGai 是新加坡一家成立於2015年的線下約會機構，在我們的資料庫中擁有近 80,000 個優質的單身的會員！在我們這裡可通過量身定制的約會方案讓單身的人能尋找到自己心目中的終身伴侶。 另外，我們也會還定期舉辦各種聯誼活動、工作坊，讓會員們能在輕鬆、休閒的環境下進行互動。 在臺灣，我們陸...",https://www.cakeresume.com/companies/gaigaitw
652,UMade,UMade是一個旅行周邊＆家居用品電商品牌。 我們致力於研發發各種獨特好設計，要用最好的設計品品質，給消費者最獨特的訂製品體驗。 我們從台灣開始，目前已經將商品同步銷售至香港、新加坡、馬來西亞、美國、英國、日本等地，如果你對我們在做的事也有同樣的熱情，歡迎加入！ UMade團隊精簡年輕，我們熱...,https://www.cakeresume.com/companies/umade
653,Cutaway 卡個位,「這是一間帶給客戶驚喜的珍貴選品提案公司」 創立五年的「Cutaway卡個位」平台，如米蘭的文藝復興百貨，是外送界的精品百貨，主要業務有三： B2C平台｜餐食方面有阜杭豆漿、貓下去、法朋、金蓬萊、天廚菜館等一級名店的獨家外送；酒類方面有日本清酒十四代台灣獨家代理商等。 B2B企客｜包辦上市櫃公...,https://www.cakeresume.com/companies/cutawaytw
654,Gogoro ,我們在找不一樣的人，一起走不一樣的路 Gogoro致力於創新科技產品的設計、生產、銷售與服務， 以及綠能生活的解決方案。 我們來自洛杉磯、西雅圖、紐約與台灣各地， 因為看見這塊土地的創意與科技潛力， 決定以台北為邁向全球市場的根據地。 這個團隊，由平均40歲以下的成員所組成，充滿活力、熱情與創...,https://www.cakeresume.com/companies/gogoro
655,躍馬數位設計有限公司,我們原為一群在家作業的遊戲原畫外包SOHO族，近期因為業務擴大， 在高雄成立了一間設計公司，目前人員有四位。雖然以美術團隊的規模 來說，我們算小，但我們都很珍惜並且熱愛目前的工作，以能把興趣轉化 為奮鬥的志業而開心積極的迎接每一天的工作挑戰。人才是我們最重要 的資產，我們尊敬 – 虛懷若谷，努...,https://www.cakeresume.com/companies/HJL
656,數字科技股份有限公司,"【數字科技股份有限公司】: http://www.addcn.com/ 0 和 1 兩個簡單的數字誕生了一個資訊化的世界，它看似簡單，卻無所不在,無所不能，這就是數字的力量。 一、具競爭力的薪酬 提供具市場競爭性及內部公平性的薪酬，以吸引、激勵及保留優秀的人才。 1. 年度調薪：市場薪資水準、...",https://www.cakeresume.com/companies/addcn
657,創順科技有限公司,創順科技於2017年成立，我們以豐富的互聯網從業經驗及扎實的技術實力為基礎，提供客戶高品質的 Web/App 整體方案，並在市場累積了良好產品口碑。,https://www.cakeresume.com/companies/unnotech
658,LINE TV_巧克科技新媒體股份有限公司,巧克科技新媒體 (CHOCO Media)為台灣新創團隊，於2018年11月獲LINE Corp.投資，與LINE TV整併，成為廣受用戶喜愛和歡迎的行動影音串流平台。 LINE TV提供熱門戲劇、綜藝、動漫、電影、BL劇等優質內容，並持續投資原創內容製作，自製劇《HIStory》更於2018...,https://www.cakeresume.com/companies/LINETV-JOBS
